User ID,Nombre_Completo,Rol_Hospitalario,Pais_Residencia,Ciudad_Base,Turno_Asignado,Estado_Cuenta,Fecha_Ingreso
7266326708578538509,Leroy Bernard,Personal de Laboratorio,EC,Quito,Nocturno,Activo,2019-07-18
7273032708024557406,Grace Green,Enfermero/a,CO,Cali,Administrativo,Activo,2023-06-15
7284716015365430118,David Bird,Médico General,AR,Córdoba,Diurno,Activo,2019-10-02
7296615490053163617,Kyle Smith,Médico General,CO,Bogotá,Tarde,Activo,2022-11-27
7302282225077364321,April Alvarez,Administrativo - Facturación,MX,Ciudad de México,Administrativo,Inactivo,2024-10-16
7302767879482648018,Jennifer Woodard,Enfermero/a,PE,Cusco,Administrativo,Activo,2023-01-03
7303093637146133617,Kimberly Cobb,Farmacéutico/a,ES,Sevilla,Diurno,Activo,2022-07-09
7304802413673867651,Andre Collier,Administrativo - Facturación,ES,Sevilla,Diurno,Activo,2022-09-21
7330783291725329025,Heather Hess,Médico Especialista,CO,Ibagué,Nocturno,Activo,2024-02-15
7344560241005200116,Christopher Tate,Personal de Laboratorio,ES,Madrid,Diurno,Activo,2022-12-14
7366785965393675018,Joel Mayer,Enfermero/a,CO,Barranquilla,Diurno,Activo,2020-09-05
7370333640170275691,Alejandro Campbell,Médico General,CO,Ibagué,Diurno,Activo,2024-12-20
7371488172799345823,Brandon Austin,Farmacéutico/a,CO,Bucaramanga,Diurno,Activo,2019-05-29
7377921323560441338,Cynthia Snyder,Personal de TI / Soporte,MX,Guadalajara,Tarde,Activo,2019-12-12
7398578921311307488,Tanner Mann,Enfermero/a,CO,Cali,Nocturno,Activo,2018-07-24
7430062606567878838,Roberto Foster,Auxiliar de Enfermería,CO,Ibagué,Nocturno,Activo,2024-07-04
7431365049419204560,Kathleen Arnold,Enfermero/a,PE,Arequipa,Nocturno,Activo,2022-08-13
7446383592856826768,Melanie Cunningham,Auxiliar de Enfermería,CO,Ibagué,Tarde,Activo,2017-04-07
7457717722523971249,Austin Green,Auxiliar de Enfermería,CO,Medellín,Diurno,Activo,2021-10-22
7467279989862382668,Joseph Casey,Auxiliar de Enfermería,CO,Bogotá,Diurno,Activo,2018-05-28
7477076155539455411,Wendy Steele,Auxiliar de Enfermería,CO,Barranquilla,Diurno,Activo,2021-06-22
7490279754992021443,Justin Gibson,Médico Especialista,MX,Ciudad de México,Diurno,Activo,2025-02-12
7512741049079175607,Terri Williams,Farmacéutico/a,CO,Cali,Diurno,Activo,2025-02-15
7515241045504860469,Zachary Hill,Farmacéutico/a,CO,Bucaramanga,Diurno,Activo,2022-10-19
7521003533423778769,Isaiah Blake,Farmacéutico/a,MX,Ciudad de México,Diurno,Activo,2024-08-19
7527272129269208526,Donald Fisher,Médico Especialista,CO,Ibagué,Nocturno,Activo,2020-09-19
7531932364274889118,Cory Miller,Enfermero/a,AR,Rosario,Nocturno,Activo,2021-10-28
7551611903049233092,Omar Spence,Enfermero/a,CO,Medellín,Administrativo,Inactivo,2020-06-29
7582829681893144546,David Martin,Médico Especialista,MX,Ciudad de México,Nocturno,Activo,2019-06-23
7592626383646157316,Anne Castillo,Médico General,CO,Medellín,Tarde,Activo,2023-12-14
7597695810348884957,Lori Cook,Enfermero/a,CO,Bucaramanga,Diurno,Activo,2018-12-07
7599263903409549304,David Peterson,Personal de Laboratorio,CO,Barranquilla,Tarde,Activo,2017-03-02
7602451162833572808,Robert Harding,Médico General,CO,Barranquilla,Diurno,Activo,2023-08-29
7605457196327852051,Pamela Garrett,Administrativo - Facturación,CO,Ibagué,Tarde,Activo,2021-11-20
7616458473430969436,Antonio Johnson,Auxiliar de Enfermería,ES,Barcelona,Tarde,Activo,2019-07-01
7620091943085629144,Ana Anderson,Personal de Laboratorio,CO,Cali,Tarde,Activo,2024-12-13
7621954048786894732,Eric Sims,Enfermero/a,CO,Cali,Diurno,Activo,2017-04-09
7639719177175406571,Kristin Phillips,Auxiliar de Enfermería,CO,Cali,Nocturno,Inactivo,2020-02-10
7656698059918229440,Paul Hall,Auxiliar de Enfermería,CO,Barranquilla,Nocturno,Activo,2022-01-27
7657553113144642355,Alexandra Reyes,Personal de TI / Soporte,CO,Barranquilla,Nocturno,Activo,2023-11-01
7658919269177005179,Lisa Morgan,Auxiliar de Enfermería,AR,Córdoba,Nocturno,Activo,2025-02-11
7667910295126056228,Jordan Murphy,Auxiliar de Enfermería,MX,Ciudad de México,Tarde,Activo,2018-05-30
7669695315242471330,Kurt Jones,Auxiliar de Enfermería,CO,Bucaramanga,Diurno,Activo,2023-10-13
7674029852168779697,Kenneth Walsh,Personal de Laboratorio,CO,Bucaramanga,Nocturno,Inactivo,2018-12-26
7677014365267786267,Nathaniel Wallace,Médico Especialista,CO,Cali,Tarde,Activo,2018-11-13
7683576674873242885,Amy Collins,Auxiliar de Enfermería,CO,Bogotá,Diurno,Activo,2020-08-07
7684007986159982911,Nicole Collins,Auxiliar de Enfermería,CO,Cali,Diurno,Activo,2024-08-23
7685978988815756467,Brittany Parker,Personal de TI / Soporte,CO,Bogotá,Administrativo,Activo,2019-10-07
7687059903225590489,Adam Willis,Auxiliar de Enfermería,ES,Sevilla,Nocturno,Activo,2022-10-13
7690347903059903728,Jonathon Conley,Enfermero/a,CO,Cali,Tarde,Inactivo,2024-05-28
7703085759057407216,Craig Gonzalez,Directivo / Gerencia,CO,Cali,Nocturno,Activo,2024-11-08
7719003626267182591,Gloria Contreras,Enfermero/a,CO,Bucaramanga,Tarde,Activo,2022-12-06
7719070409998054829,Ms. Erin Lane,Médico General,CO,Bucaramanga,Tarde,Activo,2025-05-06
7724139585093574432,Jennifer Martin,Médico General,CO,Ibagué,Diurno,Activo,2020-10-07
7737386652728133255,Amanda Robinson,Médico Especialista,CO,Medellín,Tarde,Activo,2016-09-17
7740316890053885277,David Hanson,Médico Especialista,PE,Arequipa,Nocturno,Activo,2018-10-30
7761162765655284019,Tiffany Rivera,Enfermero/a,CO,Bogotá,Diurno,Activo,2023-05-04
7765925776578350534,Clinton Fritz,Personal de Laboratorio,CO,Ibagué,Nocturno,Activo,2019-12-11
7767200432973852949,Alvin Wilson,Personal de Laboratorio,CO,Bucaramanga,Diurno,Activo,2019-04-18
7785888636099076213,Kevin Cannon,Médico Especialista,CO,Medellín,Nocturno,Activo,2017-01-27
7790989022931971509,Craig Thompson,Auxiliar de Enfermería,CO,Cali,Nocturno,Activo,2024-08-24
7798259561382022171,Gina Spencer,Médico General,CO,Cali,Nocturno,Activo,2018-04-14
7808757519692194429,Ryan Lozano,Personal de TI / Soporte,CO,Bucaramanga,Nocturno,Activo,2016-11-13
7817497336900027475,Jamie Cobb,Médico General,CO,Bucaramanga,Administrativo,Activo,2017-09-04
7831638329582104093,Elizabeth Allen,Auxiliar de Enfermería,PE,Cusco,Tarde,Activo,2023-12-18
7831837200043615194,Teresa Rowland,Enfermero/a,US,Houston,Nocturno,Activo,2025-08-28
7837947351070962456,Sherry Jones,Farmacéutico/a,CO,Medellín,Nocturno,Activo,2017-12-23
7843496183260190248,Rebecca Lee,Enfermero/a,CO,Ibagué,Diurno,Activo,2020-01-31
7856158093383629473,Kyle Rowland,Personal de Laboratorio,ES,Madrid,Diurno,Activo,2018-11-17
7873299521543802152,Luis Lopez,Médico General,EC,Guayaquil,Tarde,Activo,2021-07-01
7882543198554528634,Erin Brown,Personal de TI / Soporte,AR,Rosario,Diurno,Activo,2023-11-03
7890514731389966130,Sarah Schmitt,Auxiliar de Enfermería,CO,Barranquilla,Tarde,Activo,2024-08-25
7892182609283101325,Brad Ruiz,Personal de Laboratorio,CO,Bucaramanga,Tarde,Activo,2022-08-25
7900099425315766461,Jordan Potter,Administrativo - Facturación,CO,Cali,Nocturno,Activo,2022-06-26
7902710574628300406,Kathleen Marshall,Directivo / Gerencia,ES,Barcelona,Diurno,Activo,2019-07-29
7909076527411572862,Michael Baldwin,Médico General,CO,Bucaramanga,Nocturno,Activo,2021-02-17
7914566708248083039,James Morse,Enfermero/a,CO,Bucaramanga,Tarde,Activo,2021-12-07
7927306093833968145,Daniel Harris,Médico General,CO,Bucaramanga,Nocturno,Activo,2024-06-12
7928367734233485777,Eric Oneal,Enfermero/a,CO,Bucaramanga,Diurno,Activo,2021-10-27
7932427302332236827,Jacqueline Pierce,Auxiliar de Enfermería,CO,Ibagué,Tarde,Activo,2017-11-20
7935257978077484302,Jeremy Bell,Directivo / Gerencia,CO,Bogotá,Diurno,Activo,2021-12-07
7938737820913936350,Marc Simmons,Directivo / Gerencia,CO,Bucaramanga,Nocturno,Activo,2020-11-19
7945430536054881036,Robert Stewart,Auxiliar de Enfermería,MX,Puebla,Diurno,Activo,2020-02-13
7969346854913232318,David Brewer,Auxiliar de Enfermería,CO,Ibagué,Administrativo,Activo,2019-11-29
7969666057775296388,Ryan Hunt,Administrativo - Facturación,CO,Cali,Diurno,Activo,2022-06-21
8014230777046837384,Tammy Garcia,Personal de TI / Soporte,ES,Madrid,Tarde,Activo,2017-04-27
8028682046460868154,Curtis Gonzalez,Médico General,CO,Cali,Diurno,Activo,2019-08-23
8031251127307045561,Robert Sutton,Auxiliar de Enfermería,CO,Cali,Nocturno,Activo,2019-02-24
8048123294678137795,Yolanda Murillo,Administrativo - Facturación,CO,Medellín,Tarde,Activo,2023-06-14
8084987538445395216,Susan Smith,Enfermero/a,CO,Medellín,Tarde,Activo,2019-05-17
8107469090206224670,Rachel Powell,Enfermero/a,CO,Cali,Diurno,Activo,2020-04-30
8107853412942851966,Mary Kennedy,Directivo / Gerencia,CO,Barranquilla,Diurno,Activo,2021-04-17
8116487368360109064,Brittany Sanders,Directivo / Gerencia,CO,Medellín,Diurno,Activo,2018-09-20
8129218722516551507,Kara Black,Personal de TI / Soporte,CO,Medellín,Administrativo,Activo,2023-10-02
8131253236485467725,Miranda Murray,Personal de Laboratorio,CO,Medellín,Tarde,Activo,2023-10-22
8138085671522367951,Cole Carrillo,Enfermero/a,CO,Medellín,Diurno,Activo,2022-12-17
8138791753205341980,Jerry Hansen,Enfermero/a,CO,Bogotá,Administrativo,Activo,2020-01-19
8143863045192166734,Bethany Harding,Auxiliar de Enfermería,CO,Cali,Diurno,Inactivo,2016-10-06
8150849390634944312,Sandra Morgan,Auxiliar de Enfermería,CO,Bogotá,Tarde,Inactivo,2020-06-13
8164190381672790186,Jennifer Osborne,Auxiliar de Enfermería,CO,Ibagué,Nocturno,Activo,2021-07-08
8167719509815941075,Alexander Floyd,Auxiliar de Enfermería,CO,Ibagué,Administrativo,Activo,2024-12-23
8189731351319482664,Troy Rivera,Enfermero/a,ES,Madrid,Nocturno,Activo,2022-05-07
8196909183500976126,Lisa Camacho,Personal de Laboratorio,US,Los Ángeles,Tarde,Activo,2025-07-01
8208010732267620074,James Ferguson,Enfermero/a,CO,Cali,Administrativo,Activo,2018-05-17
8209181272339764491,Keith Hayes,Enfermero/a,CO,Ibagué,Diurno,Activo,2024-09-24
8223707220402651832,Brian Tran,Médico Especialista,CO,Medellín,Administrativo,Activo,2016-12-19
8251644426149334304,Katherine Lopez,Médico General,CO,Ibagué,Nocturno,Activo,2017-04-21
8259732962990214814,Diane Hall,Administrativo - Facturación,AR,Córdoba,Administrativo,Activo,2022-08-13
8270985377818672122,Anthony Stone,Enfermero/a,CO,Medellín,Diurno,Activo,2018-03-23
8277931011375959014,Jennifer Moore,Médico General,US,Miami,Diurno,Activo,2017-09-04
8294387721506985456,Karen Jones,Personal de Laboratorio,CO,Medellín,Nocturno,Activo,2025-04-10
8304988689395301887,Beverly Harris,Auxiliar de Enfermería,CO,Bucaramanga,Tarde,Activo,2020-07-26
8326417423146616579,Karen Munoz,Médico Especialista,AR,Rosario,Tarde,Activo,2025-02-17
8338263648206765979,Kathryn Cohen,Enfermero/a,CO,Medellín,Administrativo,Activo,2019-02-27
8340654891168304420,Charles Brown,Médico General,MX,Puebla,Nocturno,Activo,2020-04-09
8340802072125642843,Kelly Kent,Farmacéutico/a,CO,Bogotá,Diurno,Activo,2024-08-04
8344573923239405262,Kenneth Mclaughlin,Enfermero/a,AR,Córdoba,Tarde,Activo,2019-04-09
8345127732996232840,Joyce Graves,Médico Especialista,CO,Cali,Diurno,Inactivo,2023-01-31
8348861327590279520,Louis Patrick,Médico Especialista,CO,Bucaramanga,Diurno,Activo,2018-04-03
8356992510530290160,Steven Quinn,Auxiliar de Enfermería,AR,Rosario,Diurno,Activo,2020-10-18
8358109616286723353,Catherine Carroll,Médico Especialista,CO,Medellín,Nocturno,Activo,2020-03-21
8361688307536595877,Cynthia Harrell,Administrativo - Facturación,CO,Barranquilla,Nocturno,Inactivo,2019-02-21
8363906608128160758,Dorothy Hendricks,Médico General,ES,Valencia,Tarde,Activo,2022-12-17
8366569948902704755,Claudia Snyder,Auxiliar de Enfermería,CO,Bucaramanga,Tarde,Inactivo,2025-08-10
8374807268953954786,Whitney Jones,Enfermero/a,PE,Arequipa,Nocturno,Activo,2017-08-16
8383002128417310799,Erika Hayes,Enfermero/a,CO,Medellín,Nocturno,Activo,2018-12-14
8388577644593099993,Julia Jones,Médico Especialista,CO,Ibagué,Administrativo,Activo,2022-12-05
8389747347037411987,Jane Reese,Administrativo - Facturación,CO,Medellín,Tarde,Activo,2024-05-18
8413000931095515275,Adam Wilson,Administrativo - RRHH,CO,Cali,Nocturno,Activo,2024-12-06
8422559403963253770,Paul Washington,Médico Especialista,US,Houston,Tarde,Inactivo,2017-04-17
8431461647461074521,Dana Dodson,Médico General,CO,Medellín,Tarde,Activo,2017-12-10
8433963334269906340,Sarah Jackson,Personal de TI / Soporte,CO,Cali,Administrativo,Activo,2016-11-03
8434093728654512964,Edward Nichols,Auxiliar de Enfermería,CO,Bucaramanga,Tarde,Activo,2020-03-12
8440780253861258665,Phillip Byrd,Médico General,CO,Ibagué,Tarde,Activo,2018-01-22
8450058182254465767,Daniel Johnson,Médico General,CO,Barranquilla,Diurno,Inactivo,2022-10-02
8458887570076075152,Michael Copeland,Farmacéutico/a,ES,Sevilla,Tarde,Activo,2023-12-25
8470018704340396080,Michelle Prince,Personal de Laboratorio,MX,Monterrey,Tarde,Activo,2020-03-11
8470602063535360112,Anthony Smith,Auxiliar de Enfermería,AR,Córdoba,Nocturno,Activo,2023-08-18
8474482412319524587,Tanya Brooks,Personal de TI / Soporte,CO,Ibagué,Tarde,Activo,2018-10-29
8478117085936271912,Javier Hays,Auxiliar de Enfermería,CO,Ibagué,Diurno,Activo,2019-09-18
8478576679050623501,Michael Walker,Enfermero/a,CO,Barranquilla,Administrativo,Activo,2024-08-14
8479837822148308206,Sandra Jackson,Enfermero/a,MX,Guadalajara,Diurno,Activo,2018-03-08
8484550829612339249,Brian Murphy,Enfermero/a,CO,Medellín,Administrativo,Activo,2021-09-26
8489338250336240906,Daniel Weaver,Médico General,CO,Ibagué,Diurno,Activo,2025-02-16
8490458181833622284,Daniel Kelly,Médico Especialista,CO,Medellín,Tarde,Activo,2018-03-29
8497051731001091500,Eugene Price,Enfermero/a,ES,Valencia,Tarde,Activo,2020-10-21
8502789369714379592,Robert Santos,Farmacéutico/a,ES,Madrid,Nocturno,Activo,2019-12-31
8520748509858216369,Daniel Turner,Médico Especialista,PE,Cusco,Diurno,Activo,2022-01-25
8524240819600216355,Mrs. Kimberly Mooney,Enfermero/a,CO,Barranquilla,Administrativo,Activo,2024-05-01
8544924152248018260,Tyler Greene,Farmacéutico/a,EC,Guayaquil,Tarde,Activo,2025-07-05
8571789286161545258,Megan Compton,Auxiliar de Enfermería,CO,Ibagué,Tarde,Activo,2022-12-03
8574417803001980473,Mark Henson,Personal de Laboratorio,CO,Bogotá,Tarde,Activo,2019-07-17
8591115180587750173,Karen Rogers,Administrativo - Facturación,CO,Bucaramanga,Diurno,Activo,2022-02-26
8593754926928862620,Janet Davidson,Farmacéutico/a,CO,Ibagué,Tarde,Activo,2018-10-08
8596062905004572439,Virginia Hall,Médico Especialista,CO,Bogotá,Diurno,Activo,2022-03-23
8596519474811286674,Ellen Rojas,Enfermero/a,CO,Cali,Diurno,Activo,2023-06-30
8600982605690593603,Amy Brooks,Auxiliar de Enfermería,CO,Bogotá,Nocturno,Activo,2019-05-07
8627409952857565400,Dan Johnson,Médico General,CO,Medellín,Tarde,Activo,2024-12-27
8690117992052286727,Theresa Stevenson,Médico Especialista,AR,Córdoba,Diurno,Activo,2019-08-21
8707440539467987708,Mason Hodges,Médico General,CO,Barranquilla,Diurno,Activo,2021-05-14
8718447927592631812,Maria Roberts,Enfermero/a,CO,Ibagué,Diurno,Activo,2016-11-21
8740654023313616821,Erin Allen,Enfermero/a,CO,Medellín,Diurno,Activo,2021-07-13
8742133483057749452,Mary Wright,Médico General,ES,Sevilla,Nocturno,Activo,2022-11-12
8747383559868588757,Lisa James,Administrativo - Facturación,CO,Bogotá,Diurno,Activo,2019-07-29
8748932667157729535,Aaron Kane,Personal de TI / Soporte,CO,Medellín,Administrativo,Activo,2017-04-23
8752100472405413167,Mark Thomas,Médico General,CO,Barranquilla,Diurno,Inactivo,2018-07-08
8756564039081363217,Kevin Guerra,Personal de TI / Soporte,CO,Cali,Diurno,Activo,2025-01-23
8760946183066304150,Blake Hardy,Médico Especialista,CO,Bogotá,Administrativo,Activo,2019-06-25
8791267059452604612,Danielle Thompson,Personal de TI / Soporte,CO,Barranquilla,Diurno,Activo,2018-12-02
8802721495472421004,Jerome Reid,Personal de TI / Soporte,CO,Bogotá,Tarde,Activo,2019-02-15
8807406940600630944,Angela Kaufman,Médico Especialista,CO,Barranquilla,Administrativo,Activo,2020-04-06
8817441272981932708,Jeremy Wagner,Personal de Laboratorio,CO,Ibagué,Administrativo,Activo,2023-04-17
8852185116312221207,Sally Leon,Directivo / Gerencia,CO,Cali,Nocturno,Activo,2016-11-09
8856379769249485764,Scott Blake,Personal de TI / Soporte,CO,Medellín,Diurno,Activo,2024-12-21
8862763193528896112,Brittany Barber,Directivo / Gerencia,CO,Barranquilla,Tarde,Activo,2018-12-29
8863823896307119981,Jesse Brooks,Auxiliar de Enfermería,CO,Bogotá,Administrativo,Activo,2022-02-18
8869106224997016661,Chad Harrison,Médico Especialista,CO,Cali,Administrativo,Activo,2018-01-26
8881835235266224325,Adam Mason,Administrativo - Facturación,CO,Medellín,Diurno,Activo,2023-03-17
8883671329273381018,Timothy Bentley DVM,Auxiliar de Enfermería,CO,Bogotá,Tarde,Inactivo,2020-01-14
8887003545009014284,Martin Chapman MD,Auxiliar de Enfermería,CO,Cali,Diurno,Activo,2017-01-10
8888141129028797523,Janice Cunningham,Enfermero/a,CO,Bogotá,Diurno,Activo,2018-06-05
8894090369644337263,David Gentry,Auxiliar de Enfermería,CO,Bucaramanga,Nocturno,Activo,2023-03-07
8899199859948769537,Katherine Barker,Médico General,CO,Bucaramanga,Diurno,Activo,2022-12-12
8901142982306761498,Tammy Fitzgerald,Personal de Laboratorio,CO,Cali,Diurno,Activo,2018-11-10
8901148545741871460,Robert Mccoy,Médico Especialista,CO,Medellín,Diurno,Activo,2022-10-07
8916689219758601516,Maria Green,Personal de Laboratorio,MX,Guadalajara,Tarde,Activo,2020-10-11
8923356126633233635,Dawn Guzman,Administrativo - Facturación,CO,Bogotá,Diurno,Activo,2025-03-30
8931520167379829601,Alexandria Wise,Enfermero/a,CO,Cali,Tarde,Activo,2022-06-24
8951893268081239674,Jennifer Willis,Auxiliar de Enfermería,ES,Sevilla,Diurno,Activo,2024-10-14
8962553687258215910,Chelsea Henderson,Enfermero/a,CO,Bucaramanga,Administrativo,Activo,2024-02-23
8969580370618768381,Eric Ponce,Directivo / Gerencia,CO,Medellín,Diurno,Activo,2022-08-09
8977369964577588981,Eric Jenkins,Personal de Laboratorio,CO,Bucaramanga,Tarde,Activo,2024-07-25
9012401630033829559,Ann Fields,Enfermero/a,EC,Guayaquil,Diurno,Activo,2023-09-01
9024245706766673660,Charles Goodman,Médico General,US,Houston,Diurno,Activo,2025-01-17
9029203906349914857,Eric Benitez,Médico General,CO,Ibagué,Diurno,Activo,2024-01-10
9035594115599746514,Benjamin Horton,Enfermero/a,MX,Ciudad de México,Diurno,Activo,2021-05-27
9044338020301647308,Morgan Jackson,Personal de TI / Soporte,CO,Bogotá,Diurno,Inactivo,2020-01-19
9044826428801549885,Christina White,Personal de Laboratorio,CO,Bogotá,Tarde,Activo,2025-03-19
9047630898604864720,Robert Lopez,Médico General,CO,Cali,Nocturno,Activo,2017-03-17
9052416001630545173,Peter Green,Administrativo - Facturación,CO,Medellín,Diurno,Activo,2024-10-18
9058230554134621612,Mark Weber,Enfermero/a,CO,Medellín,Tarde,Activo,2024-06-29
9067090451331590654,Edward Gray,Administrativo - Facturación,ES,Sevilla,Tarde,Activo,2019-03-03
9084946756247065648,Kevin Woods,Médico General,CO,Bogotá,Diurno,Inactivo,2022-09-25
9089703318795848308,Antonio Walton,Auxiliar de Enfermería,CO,Cali,Tarde,Activo,2016-09-28
9100203670858671100,Victoria Davis,Personal de TI / Soporte,CO,Medellín,Diurno,Activo,2021-05-18
9103041805113206511,Larry Hatfield,Enfermero/a,CO,Cali,Diurno,Inactivo,2023-07-13
9110511015778334960,Kara Rogers,Farmacéutico/a,CO,Bogotá,Tarde,Inactivo,2020-07-17
9128908242583099583,Steve Key,Directivo / Gerencia,US,Miami,Administrativo,Activo,2024-01-11
9132371327026235828,Mary Gray,Médico General,CO,Medellín,Administrativo,Activo,2017-03-12
9140519345049536120,Gary Garcia,Médico Especialista,CO,Barranquilla,Administrativo,Activo,2020-10-15
9140584521226721577,Molly Barron,Farmacéutico/a,CO,Bucaramanga,Tarde,Inactivo,2017-12-05
9147936980495547695,Sheila Ramirez,Enfermero/a,US,Los Ángeles,Diurno,Activo,2022-12-21
9177469778994184305,Isabella Montgomery,Médico Especialista,PE,Arequipa,Diurno,Activo,2022-08-10
9179832068285670213,Jason Lopez,Enfermero/a,CO,Bogotá,Diurno,Activo,2025-07-21
9187211201404711669,Robin Smith,Personal de Laboratorio,CO,Bogotá,Diurno,Activo,2019-12-02
9194149509860082582,Robert Nguyen,Enfermero/a,CO,Barranquilla,Diurno,Activo,2020-09-04
